trial,pair_index,x,w,product,voltage_mean_v,voltage_std_v,std_ratio
0,2,0,0,0,-4.5458789e-05,5.0000049e-05,1.0999
1,2,0,0,0,-4.29612583e-05,5.0000049e-05,1.16384
0,2,0.5,0,0,1.20422841e-05,5.0000009e-05,4.15204
1,2,0.5,0,0,-4.26704194e-06,5.0000009e-05,11.7177
0,2,1,0,0,2.27686358e-05,5.0000001e-05,2.196
1,2,1,0,0,-2.76914311e-05,5.0000001e-05,1.80561
2,2,1,0,0,-1.48068181e-06,5.0000001e-05,33.7682
0,2,0,0.5,0,1.66987894e-05,5.00000202e-05,2.99423
1,2,0,0.5,0,5.21715875e-05,5.00000202e-05,0.958376
0,2,0,1,0,-7.29532816e-05,5.0000004e-05,0.68537
1,2,0,1,0,6.56961948e-05,5.0000004e-05,0.761079
0,2,1,0.2,0.2,0.00451344892,5.07842067e-05,0.0112518
1,2,1,0.2,0.2,0.00448477799,5.07842067e-05,0.0113237
2,2,1,0.2,0.2,0.00445852987,5.07842067e-05,0.0113903
3,2,1,0.2,0.2,0.00442915738,5.07842067e-05,0.0114659
0,2,1,0.45,0.45,0.010073736,5.38481015e-05,0.0053454
1,2,1,0.45,0.45,0.0101007805,5.38481015e-05,0.00533108
2,2,1,0.45,0.45,0.010092239,5.38481015e-05,0.0053356
3,2,1,0.45,0.45,0.0100660402,5.38481015e-05,0.00534948
0,2,1,0.7,0.7,0.0155663909,5.88781071e-05,0.00378239
1,2,1,0.7,0.7,0.0154742055,5.88781071e-05,0.00380492
2,2,1,0.7,0.7,0.0155450867,5.88781071e-05,0.00378757
3,2,1,0.7,0.7,0.015584001,5.88781071e-05,0.00377811
0,2,1,0.9,0.9,0.0199029767,6.40130661e-05,0.00321626
1,2,1,0.9,0.9,0.0200107416,6.40130661e-05,0.00319894
2,2,1,0.9,0.9,0.0200129656,6.40130661e-05,0.00319858
3,2,1,0.9,0.9,0.0200300045,6.40130661e-05,0.00319586
4,2,1,0.9,0.9,0.0199096497,6.40130661e-05,0.00321518
5,2,1,0.9,0.9,0.0199430911,6.40130661e-05,0.00320979
0,2,1,1,1,0.0221763117,6.68755311e-05,0.00301563
1,2,1,1,1,0.0221272674,6.68755311e-05,0.00302231
0,3,0,0,0,5.19684791e-05,5.0000049e-05,0.962123
1,3,0,0,0,-5.97955607e-05,5.0000049e-05,0.836183
0,3,0.5,0,0,-1.25515075e-05,5.00000336e-05,3.98359
1,3,0.5,0,0,-4.1928636e-05,5.00000336e-05,1.1925
0,3,1,0,0,5.61736774e-05,5.00000212e-05,0.890097
1,3,1,0,0,4.30180773e-05,5.00000212e-05,1.1623
2,3,1,0,0,8.66764454e-06,5.00000212e-05,5.76858
0,3,0,0.5,0,-0.000128675524,5.00000137e-05,0.388574
1,3,0,0.5,0,-1.58985506e-05,5.00000137e-05,3.14494
0,3,0,1,0,3.21843096e-05,5.00000002e-05,1.55355
1,3,0,1,0,4.8198079e-05,5.00000002e-05,1.03739
0,3,1,0.2,0.2,0.00434713531,5.07610587e-05,0.0116769
1,3,1,0.2,0.2,0.00447098815,5.07610587e-05,0.0113534
2,3,1,0.2,0.2,0.00431147445,5.07610587e-05,0.0117735
3,3,1,0.2,0.2,0.00434492107,5.07610587e-05,0.0116828
0,3,1,0.45,0.45,0.00993064842,5.37632533e-05,0.00541387
1,3,1,0.45,0.45,0.00988301443,5.37632533e-05,0.00543997
2,3,1,0.45,0.45,0.00998803223,5.37632533e-05,0.00538277
3,3,1,0.45,0.45,0.00989051249,5.37632533e-05,0.00543584
0,3,1,0.7,0.7,0.0153450806,5.87065146e-05,0.00382575
1,3,1,0.7,0.7,0.0153600878,5.87065146e-05,0.00382202
2,3,1,0.7,0.7,0.0153181959,5.87065146e-05,0.00383247
3,3,1,0.7,0.7,0.0153072451,5.87065146e-05,0.00383521
0,3,1,0.9,0.9,0.0198239505,6.37619614e-05,0.00321641
1,3,1,0.9,0.9,0.0198208105,6.37619614e-05,0.00321692
2,3,1,0.9,0.9,0.0198662978,6.37619614e-05,0.00320955
3,3,1,0.9,0.9,0.019735639,6.37619614e-05,0.0032308
4,3,1,0.9,0.9,0.019891455,6.37619614e-05,0.0032055
5,3,1,0.9,0.9,0.0197654298,6.37619614e-05,0.00322593
0,3,1,1,1,0.0220893332,6.6582834e-05,0.00301425
1,3,1,1,1,0.0219556885,6.6582834e-05,0.0030326
0,4,0,0,0,-7.17742007e-05,5.0000049e-05,0.69663
1,4,0,0,0,-2.25107192e-05,5.0000049e-05,2.22117
0,4,0.5,0,0,1.95726965e-05,5.0000041e-05,2.55458
1,4,0.5,0,0,-2.39495146e-05,5.0000041e-05,2.08773
0,4,1,0,0,-5.82764609e-05,5.00000336e-05,0.85798
1,4,1,0,0,-9.60610308e-05,5.00000336e-05,0.520503
2,4,1,0,0,-9.90760579e-05,5.00000336e-05,0.504663
0,4,0,0.5,0,1.0134147e-05,5.0000009e-05,4.93382
1,4,0,0.5,0,3.44856606e-05,5.0000009e-05,1.44988
0,4,0,1,0,-3.2147298e-06,5.0000001e-05,15.5534
1,4,0,1,0,-4.8718244e-05,5.0000001e-05,1.02631
0,4,1,0.2,0.2,0.00553454693,5.11913471e-05,0.00924942
1,4,1,0.2,0.2,0.00542430963,5.11913471e-05,0.00943739
2,4,1,0.2,0.2,0.00545335181,5.11913471e-05,0.00938713
3,4,1,0.2,0.2,0.00552164547,5.11913471e-05,0.00927103
0,4,1,0.45,0.45,0.0122628602,5.5802259e-05,0.00455051
1,4,1,0.45,0.45,0.0124099834,5.5802259e-05,0.00449656
2,4,1,0.45,0.45,0.0123559663,5.5802259e-05,0.00451622
3,4,1,0.45,0.45,0.0123945212,5.5802259e-05,0.00450217
0,4,1,0.7,0.7,0.019282211,6.31502349e-05,0.00327505
1,4,1,0.7,0.7,0.0192997551,6.31502349e-05,0.00327207
2,4,1,0.7,0.7,0.0193308287,6.31502349e-05,0.00326681
3,4,1,0.7,0.7,0.0192391003,6.31502349e-05,0.00328239
0,4,1,0.9,0.9,0.0249059355,7.04366384e-05,0.00282811
1,4,1,0.9,0.9,0.0248569899,7.04366384e-05,0.00283368
2,4,1,0.9,0.9,0.024865276,7.04366384e-05,0.00283273
3,4,1,0.9,0.9,0.0248878954,7.04366384e-05,0.00283016
4,4,1,0.9,0.9,0.0248613213,7.04366384e-05,0.00283318
5,4,1,0.9,0.9,0.0248653003,7.04366384e-05,0.00283273
0,4,1,1,1,0.0275708998,7.44269927e-05,0.00269948
1,4,1,1,1,0.0274590831,7.44269927e-05,0.00271047
0,5,0,0,0,-4.17522616e-05,5.0000049e-05,1.19754
1,5,0,0,0,-7.34757697e-05,5.0000049e-05,0.680497
0,5,0.5,0,0,-9.56371226e-05,5.0000024e-05,0.52281
1,5,0.5,0,0,-1.15773542e-05,5.0000024e-05,4.31878
0,5,1,0,0,-4.24274772e-05,5.00000078e-05,1.17848
1,5,1,0,0,-6.549023e-05,5.00000078e-05,0.763473
2,5,1,0,0,-6.61500622e-05,5.00000078e-05,0.755857
0,5,0,0.5,0,-1.7079136e-05,5.00000372e-05,2.92755
1,5,0,0.5,0,-1.25663892e-05,5.00000372e-05,3.97887
0,5,0,1,0,4.01229092e-05,5.0000027e-05,1.24617
1,5,0,1,0,-2.66957338e-05,5.0000027e-05,1.87296
0,5,1,0.2,0.2,0.00416418637,5.06716317e-05,0.0121684
1,5,1,0.2,0.2,0.00418244969,5.06716317e-05,0.0121153
2,5,1,0.2,0.2,0.00416967542,5.06716317e-05,0.0121524
3,5,1,0.2,0.2,0.00399154084,5.06716317e-05,0.0126948
0,5,1,0.45,0.45,0.00933365795,5.33253554e-05,0.00571323
1,5,1,0.45,0.45,0.00928624831,5.33253554e-05,0.0057424
2,5,1,0.45,0.45,0.00929073571,5.33253554e-05,0.00573963
3,5,1,0.45,0.45,0.00928793379,5.33253554e-05,0.00574136
0,5,1,0.7,0.7,0.0144469764,5.77261535e-05,0.00399573
1,5,1,0.7,0.7,0.0144433198,5.77261535e-05,0.00399674
2,5,1,0.7,0.7,0.0144041626,5.77261535e-05,0.0040076
3,5,1,0.7,0.7,0.0143151072,5.77261535e-05,0.00403253
0,5,1,0.9,0.9,0.0185434947,6.22611512e-05,0.00335757
1,5,1,0.9,0.9,0.0185002346,6.22611512e-05,0.00336542
2,5,1,0.9,0.9,0.0186175281,6.22611512e-05,0.00334422
3,5,1,0.9,0.9,0.018532297,6.22611512e-05,0.0033596
4,5,1,0.9,0.9,0.0185554732,6.22611512e-05,0.00335541
5,5,1,0.9,0.9,0.0184973785,6.22611512e-05,0.00336594
0,5,1,1,1,0.0205798828,6.48041562e-05,0.00314891
1,5,1,1,1,0.0206122258,6.48041562e-05,0.00314397
